Date,y_A,y_B,y_C,ymmu_A,ymmu_B,ymmu_C,sigma_A,sigma_B,sigma_C,FTI,FTIdma,FTIpctrank,MSI,MSIdma,CSI,CSIdma,AR
2015/1/2,0.0268710795439781,0.0275671259798742,0.0268743211059518,,,,,,,,,,,,,,
2015/1/5,-0.0014136192410646,-0.001125214252629,-0.001077235805347,,,,,,,,,,,,,,
2015/1/6,-0.000356347611322,0.0005773781857495,0.0001724029874981,,,,,,,,,,,,,,
2015/1/7,-0.0072475434952876,-0.0079757500087071,-0.0083684115151894,,,,,,,,,,,,,,
2015/1/8,0.0172711921729475,0.0175038009613024,0.0161420099837109,,,,,,,,,,,,,,
2015/1/9,-0.0227878623002934,-0.0246480650408437,-0.023576502007815,,,,,,,,,,,,,,
2015/1/12,0.0283948723730597,0.0307610258090471,0.0299832236049716,,,,,,,,,,,,,,
2015/1/13,-0.0033040349895295,-0.0024125748002046,-0.0030963495409102,,,,,,,,,,,,,,
2015/1/14,0.0103601161450634,0.0106577294519941,0.0107826933334961,,,,,,,,,,,,,,
2015/1/15,0.0031702418504167,0.0036688285000921,0.0034273503033556,,,,,,,,,,,,,,
2015/1/16,0.0248189203846255,0.026058028835757,0.0242292753533192,,,,,,,,,,,,,,
2015/1/20,-0.0197343924494547,-0.0207594580420128,-0.0205557516855881,,,,,,,,,,,,,,
2015/1/21,0.0022462644343132,0.0029682791027805,0.0031670801516263,,,,,,,,,,,,,,
2015/1/22,0.0014666092961035,0.0018188248229224,0.0005222760731772,,,,,,,,,,,,,,
2015/1/23,0.0206657304374524,0.0219074047115529,0.0205201480446616,,,,,,,,,,,,,,
2015/1/26,-0.007588091012629,-0.0081525387294853,-0.0080234211325461,,,,,,,,,,,,,,
2015/1/27,0.0041434918454582,0.0048664973971589,0.0045200032147087,,,,,,,,,,,,,,
2015/1/28,-0.0047795729347972,-0.0051969077745831,-0.0045694887526899,,,,,,,,,,,,,,
2015/1/29,0.0068585216730996,0.007233021510506,0.0064826373818027,,,,,,,,,,,,,,
2015/1/30,0.0136966494416959,0.0145202916688759,0.013870388319764,0.0090590381635042,0.0095284052544186,0.0092990558488661,0.0142729603726248,0.0150475350950761,0.0145269129021856,0.4477090784949376,,,1.2135726174921533,,0.36891824357419,,0.999508068627258
2015/2/2,-0.0075972984254765,-0.0087368408857489,-0.0090702323134295,-0.0105114908051955,-0.0119135289569251,-0.0118443371133583,0.0135074891673408,0.0143546719841016,0.013829147731417,3.0692023398298063,,,0.087227573759519,,35.186148227525,,0.9994376839901332
2015/2/3,0.0208042921791002,0.0216553425217237,0.0206090630787429,0.016779204228373,0.0173396266118299,0.0167506433346096,0.0140361130969253,0.0148892086778586,0.0143515987500282,10.495153614314612,,,8.509243782658121,,1.2333826462586237,,0.9994811757968638
2015/2/4,0.0177288760977195,0.0184176123972827,0.0178814895008495,0.0127995269615402,0.0132098847768122,0.0131376154310486,0.0143187032871563,0.0151849246289808,0.0146552999674253,1.8405132185265425,,,0.3159987094194552,,5.824432707044553,,0.9995326252803164
2015/2/5,0.0126806618094185,0.0133787013518042,0.0124873368115883,0.0067549024080039,0.0071032511633082,0.0067006753254486,0.014118724928178,0.014958217040252,0.0144131876667584,0.5693754153421793,,,0.0228835879513807,,24.881387331038077,,0.9995355639937686
2015/2/6,0.0177195818938912,0.0179023854864597,0.017240430869143,0.0117714030064293,0.0116070060717057,0.0113988483387317,0.0141380316315828,0.0149742211875629,0.0144567501257653,5.107737702693125,,,0.5641504106434927,,9.053857989515658,,0.9995708691416896
2015/2/9,-0.0023239940184702,-0.0031906349067003,-0.0029649278696391,-0.0092953663200232,-0.0105588858281614,-0.0098370891069592,0.0126064417870714,0.013317549464086,0.0129001100319314,2.793132278834761,,,1.2992868610629529,,2.149742572282834,,0.9994519853223772
2015/2/10,0.004770103261094,0.0060353760124235,0.0055158596347208,-0.0010200305848606,-9.65924192064e-05,-0.0001329334040868,0.0115564925028054,0.0121260313756198,0.011697119963064,1.2929019798561598,,,2.330562704203546,,0.5547595769571882,,0.99937723354388
2015/2/11,-0.0055120957877666,-0.0050563014208063,-0.0048419506979803,-0.0111918265938094,-0.0110560835214061,-0.0104034636789344,0.0116580457232925,0.0122379711086262,0.0117720800881114,2.374082290061374,,,0.2812955379280755,,8.439814963109736,,0.999392393907149
2015/2/12,0.0029360093618297,0.0036450876892631,0.0033394912725075,-0.0023725161050514,-0.0020040623232001,-0.0018498616053971,0.0116193049525041,0.0121978860447935,0.0117158509715645,1.0626807644835494,,,0.4633617206067702,,2.293415094997432,,0.9994040386149288
2015/2/13,0.0130330802979941,0.0148388510494316,0.0128482845778745,0.0072314129087341,0.0086311999095014,0.0071878849862438,0.0117325220858602,0.0123571213581534,0.0118301109959471,4.331852400557171,,,3.071935318329307,,1.4101378940859597,,0.999329371844772
2015/2/17,-0.002424338054048,-0.0022801796275472,-0.003114324491521,-0.0068638425213743,-0.0070709203443122,-0.0074075440909096,0.0109647543303041,0.0115601939304152,0.0111305364944014,9.16735074043368,,,8.765235842537738,,1.0458761070574365,,0.9992397614408086
2015/2/18,0.001305976062058,0.0013136716154056,0.0015217478203938,-0.004185546830844,-0.0045807255842303,-0.0038753467542939,0.0094244859296437,0.0099314486957932,0.0095137764185172,8.63396875388107,,,15.30430721861494,,0.5641528643243257,,0.9989530838434274
2015/2/19,-0.0023675681927264,-0.0021809918828535,-0.0033927289280302,-0.0076283994542764,-0.0078179255332077,-0.0084618330487351,0.0095635464776592,0.0100769768411357,0.0097058402689822,13.11263719438523,,,21.37039696202624,,0.6135888452463238,,0.998994429769744
2015/2/20,-0.0043665443531019,-0.0057734370247786,-0.0047521401990858,-0.0093357179321916,-0.0110307575827478,-0.0095575235061775,0.0097720222553024,0.0103672060510828,0.0099054891548961,10.979474296382806,,,16.24108089944262,,0.6760310083031242,,0.9989752519399618
2015/2/23,-0.0021661112557421,-0.0029689055784837,-0.0037122043457777,-0.0059936927501721,-0.006982410621951,-0.0073059700333475,0.0091560210356947,0.0097376216112962,0.0093484890873393,7.058336991126283,,,6.842189286342114,,1.031590430451205,,0.99869893754117
2015/2/24,0.0061643594073918,0.0069523815850751,0.006624068393015,0.0016491553919608,0.0021836305258797,0.0022979282291672,0.0087614831732686,0.0093212283514195,0.0089559946801571,3.978608480100478,,,8.657243505475238,,0.459569893995037,,0.9985377757908224
2015/2/25,-0.0078084268995203,-0.0081782204017439,-0.0074707044097733,-0.0117260349777024,-0.0122947355709941,-0.011197309192397,0.0091855133410119,0.0097600877480632,0.0093356308924857,10.854971578357809,,,17.34143881577653,,0.6259556484138098,,0.9986367165368292
2015/2/26,0.0092897054179358,0.0089461425207832,0.0080961288062551,0.0046686334221169,0.0041224748367647,0.0037362431456841,0.0090216718429835,0.0095600900237698,0.0091713878818079,5.2837396077592285,,,4.622976450650437,,1.142930245083949,,0.998514517872696
2015/2/27,0.0273195767002302,0.0291020508227079,0.02838223383946,0.0216754519530548,0.0231849316730793,0.0229273683560062,0.0103509569609054,0.0109933790691535,0.0106295523468653,0.0924224976118905,,,0.0210099377377558,,4.398989600326284,,0.998832104141268
2015/3/2,0.0157107540077451,0.0171280525819958,0.0154046460423568,0.0099659240322673,0.0110805453867112,0.0098730676727733,0.0104428140237994,0.0111155739818745,0.0106987940540884,4.126117129335213,,,11.69752861403161,,0.3527340915743335,,0.9987992640271112
2015/3/3,0.0038980061936999,0.004515310626702,0.0048630345069705,-0.0024215890127367,-0.0021948041442051,-0.001365207203633,0.0099757236813771,0.0105694530460044,0.0101368192080663,1.1401410238313785,,,2.8003282333613275,,0.4071454946775397,,0.9986469653947242
2015/3/4,-0.0049031616542387,-0.0051674811027095,-0.0048151516361596,-0.0099373841690083,-0.010536454692395,-0.0097721826110179,0.0096624241330469,0.0102708009065966,0.0098279299854492,1.8823024604885248,,,0.3505820925701891,,5.36907760088081,,0.9985670773763116
2015/3/5,-0.0031263326034144,-0.0038114133522981,-0.0037164609940966,-0.0071177946831273,-0.0080689356545045,-0.0075935944442076,0.0093402913460653,0.0099831535055196,0.0095146430351639,4.472903264171601,,,3.165142430115159,,1.4131759827341674,,0.998481480752158
2015/3/6,0.0277326008230536,0.0291872798780698,0.0283677685818026,0.0229885417926589,0.02413932864955,0.0236966135431808,0.0105988858392673,0.0112843745533977,0.0108411652394024,6.492643686344927,,,0.5613678354440179,,11.565756490500608,,0.998796082516206
2015/3/9,0.0069672282319029,0.0075856002970236,0.0075473743455265,0.0027607868846076,0.0030534883279756,0.0033608721330856,0.0101701029128374,0.0108949202360235,0.0104596331488746,4.611876270832845,,,10.835585238189005,,0.4256231822697235,,0.9987610958286478
2015/3/10,-0.0017328730907463,-0.0020463082140924,-0.0027057712213593,-0.0059688704844277,-0.0066356365177708,-0.0069052312662141,0.0101509664321506,0.0108551607194509,0.0104504638762081,9.829849011594156,,,0.1691162535824201,,58.124803520458215,,0.9987474391290394
2015/3/11,0.0087394664089133,0.0095578331267336,0.009972848898585,0.0043050008578409,0.0047923819673396,0.0055505393905368,0.0102006409564608,0.0109083029015606,0.0105272518097253,7.232696161454707,,,12.020170667521668,,0.6017132669336676,,0.9987143395687144
2015/3/12,0.0328909149153004,0.0347343248770153,0.0336325917125878,0.0265362988290745,0.0279793424027304,0.0272865550840113,0.0117296392660655,0.0125306618524514,0.0121374521111541,1.0401272890151587,,,1.08236864157789,,0.960973229507877,,0.9990876594269186
2015/3/13,0.0078444592047443,0.0084473623052281,0.0080906479321388,0.0012444206263727,0.0014522661001449,0.0015070534705806,0.0117056720967976,0.0125139329813929,0.0121219956894435,5.55042216632411,,,8.245254195571656,,0.6731656823030537,,0.9991045563745372
2015/3/16,0.0141316257427936,0.0135527159964145,0.0129697509022425,0.007476659892182,0.0066219265439822,0.006380083124466,0.0117399741433889,0.012474747196455,0.0121253295658539,3.3809593073633253,,,0.1067690606805302,,31.666095831635037,,0.9990859229908902
2015/3/17,0.0101214429085043,0.0113112582980086,0.011590805687516,0.0028391880097651,0.0037008969492984,0.0042658814007877,0.0115631577768246,0.0123157520687602,0.0119505133038433,2.81433408237154,,,0.8163444409902552,,3.447483612380151,,0.9989875706607084
2015/3/18,0.0018689080388799,0.0030529545235006,0.0039490270125948,-0.0054414934587003,-0.0046443709706142,-0.0034972612337435,0.0115485207722938,0.0122750230602967,0.0119006984257087,4.134027158504098,,,4.579765393703816,,0.9026722556984008,,0.9987084631754504
2015/3/19,-0.0081272837754282,-0.0087881908398231,-0.0079613020486677,-0.0151496994938732,-0.0161551563860894,-0.0151791616389742,0.0118699058250514,0.012638404238417,0.012160704164489,8.763618271271836,,,16.873165112412515,,0.5193820017102185,,0.998873552970279
2015/3/20,0.0019056805730221,0.0010668916707676,0.0002782407293908,-0.0054303463917292,-0.0066420903102761,-0.0071911379073395,0.011633671974007,0.0123534295652612,0.0119503005205785,4.49779915299878,,,1.8140191239479715,,2.4794662270207595,,0.9987304131024954
2015/3/23,0.0036822290501805,0.0042704348853351,0.0041329660114539,-0.0039462149298669,-0.0038005141188994,-0.0037286711431379,0.0114543800002205,0.0121280951325326,0.0116898752512936,3.705881860897012,,,0.7686717984361947,,4.821149765655969,,0.9988114375672916
2015/3/24,0.0137448169699853,0.0141375487446615,0.0139492974330565,0.0057373501118082,0.0057073413824475,0.0057213988264625,0.011528561581597,0.0121994267495072,0.0117635824444661,5.790769666865239,,,2.98621217074074,,1.9391688653619072,,0.9988290068222784
2015/3/25,0.0169369493481253,0.0171722044919424,0.0157858111786134,0.0076922136775658,0.0074744758850441,0.0063950867926,0.0110601784285942,0.0116892768814804,0.0112691665888607,2.92597833103251,,,6.905564037539016,,0.4237131558156198,,0.9985905592756532
2015/3/26,0.0181021685645068,0.0197774283752078,0.0180258997571668,0.0084168097366189,0.0095381354755883,0.0081386868236079,0.0112362020892798,0.0119016016488222,0.0114267655665868,1.3890663156972525,,,0.6317366327393978,,2.198806027242473,,0.9986804717899664
2015/3/27,0.0099369809950518,0.0095589041204234,0.0090846134902025,0.0011207519524228,0.0002967685559181,0.0001622815741063,0.0104447983843505,0.0110426848318413,0.0105651037182258,3.0579384948951227,,,5.320801757840845,,0.5747138559313698,,0.9984066352770096
